Team,Date,Score
MAD Lions KOI,6/16/2024 16:48,3738.207854
paiN Gaming,6/16/2024 17:00,6962.336018
Fnatic,6/16/2024 17:34,17153.35314
100 Thieves,6/16/2024 20:11,14193.72811
100 Thieves,6/16/2024 20:57,16956.02313
Weibo Gaming,6/17/2024 9:18,7391.464591
Weibo Gaming,6/17/2024 10:05,4565.091563
Bilibili Gaming,6/18/2024 11:17,18258.73958
Bilibili Gaming,6/18/2024 12:16,22888.0925
Movistar R7,6/18/2024 23:06,5630.546446
Movistar R7,6/18/2024 23:56,4686.684787
Dplus KIA,6/19/2024 10:42,10238.28084
T1,6/19/2024 10:42,19163.48966
Dplus KIA,6/19/2024 11:51,7906.398362
T1,6/19/2024 11:51,18560.7689
Movistar R7,6/20/2024 1:06,2172.700728
Movistar R7,6/20/2024 1:47,6623.512612
Gen.G,6/20/2024 8:06,20852.1381
Gen.G,6/20/2024 9:01,20222.02442
Hanwha Life Esports,6/21/2024 8:05,20697.3792
Hanwha Life Esports,6/21/2024 8:52,21805.39419
T1,6/21/2024 10:36,8963.876192
Weibo Gaming,6/21/2024 11:17,9542.221797
T1,6/21/2024 11:36,22028.79558
Weibo Gaming,6/21/2024 12:06,5360.354366
T1,6/21/2024 12:37,25236.06031
Vikings Esports,6/21/2024 13:13,8733.316188
Vikings Esports,6/21/2024 14:07,9565.576545
Dplus KIA,6/22/2024 9:23,19408.78942
Fukuoka SoftBank HAWKS gaming,6/22/2024 10:14,9257.615367
Dplus KIA,6/22/2024 10:30,28124.9668
Fukuoka SoftBank HAWKS gaming,6/22/2024 11:02,8094.00246
Bilibili Gaming,6/22/2024 11:15,17700.71884
GAM Esports,6/22/2024 12:00,9290.880655
Bilibili Gaming,6/22/2024 12:11,15684.97996
GAM Esports,6/22/2024 12:50,5775.682948
GAM Esports,6/22/2024 13:58,10470.45363
G2 Esports,6/22/2024 17:37,17374.43308
MAD Lions KOI,6/22/2024 18:27,4048.928285
Fnatic,6/22/2024 18:27,19207.7216
paiN Gaming,6/22/2024 19:44,8389.22719
100 Thieves,6/22/2024 21:56,6529.03066
100 Thieves,6/22/2024 22:47,5920.484702
Gen.G,6/23/2024 6:05,22475.0822
Gen.G,6/23/2024 6:51,22743.1281
Hanwha Life Esports,6/23/2024 8:36,23940.79477
Hanwha Life Esports,6/23/2024 9:23,21690.33981
Fukuoka SoftBank HAWKS gaming,6/23/2024 10:07,10801.05989
Vikings Esports,6/23/2024 10:08,10060.92858
Vikings Esports,6/23/2024 10:52,9079.03576
Fukuoka SoftBank HAWKS gaming,6/23/2024 10:57,10792.29137
Top Esports,6/23/2024 11:17,15490.10242
LNG Esports,6/23/2024 11:17,14253.9504
GAM Esports,6/23/2024 11:56,9941.735191
PSG Talon,6/23/2024 12:24,11727.3092
LNG Esports,6/23/2024 12:25,8290.782079
Top Esports,6/23/2024 12:25,19101.8541
GAM Esports,6/23/2024 12:43,10705.57204
Top Esports,6/23/2024 13:16,21761.88747
LNG Esports,6/23/2024 13:16,6682.749229
PSG Talon,6/23/2024 13:21,9003.784285
Fnatic,6/23/2024 16:55,5699.901287
G2 Esports,6/23/2024 16:55,17433.36389
paiN Gaming,6/23/2024 17:05,8263.126571
MAD Lions KOI,6/23/2024 17:48,8851.971584
FlyQuest,6/23/2024 20:11,15221.61365
FlyQuest,6/23/2024 20:55,7334.685569
FlyQuest,6/23/2024 21:52,15338.96012
Team Liquid,6/23/2024 22:49,14450.25689
Team Liquid,6/23/2024 23:33,13676.19987
Weibo Gaming,6/25/2024 11:34,11069.29167
Weibo Gaming,6/25/2024 12:26,6586.105091
Movistar R7,6/25/2024 21:06,6828.210426
Movistar R7,6/25/2024 21:49,1837.019775
T1,6/26/2024 8:05,15664.23681
T1,6/26/2024 9:00,17103.69102
Top Esports,6/26/2024 9:16,18801.58226
Top Esports,6/26/2024 10:10,17166.05227
Gen.G,6/26/2024 10:36,19311.10497
Hanwha Life Esports,6/26/2024 10:36,9553.274456
LNG Esports,6/26/2024 11:17,23639.19931
Hanwha Life Esports,6/26/2024 11:31,10131.6473
Gen.G,6/26/2024 11:31,21415.89353
LNG Esports,6/26/2024 12:10,11110.37706
LNG Esports,6/26/2024 13:01,18926.52722
Dplus KIA,6/27/2024 8:08,20974.20577
Dplus KIA,6/27/2024 8:58,19528.78368
Bilibili Gaming,6/27/2024 11:14,7335.593717
Bilibili Gaming,6/27/2024 12:10,20987.01249
Bilibili Gaming,6/27/2024 12:58,13849.96133
100 Thieves,6/27/2024 21:57,7318.52387
Team Liquid,6/27/2024 21:57,14961.6884
100 Thieves,6/27/2024 22:55,4234.137699
Team Liquid,6/27/2024 22:55,16336.83537
Gen.G,6/28/2024 10:53,22064.85412
Gen.G,6/28/2024 11:36,17528.11257
GAM Esports,6/28/2024 12:22,4989.761987
Vikings Esports,6/28/2024 12:22,7150.560155
Vikings Esports,6/28/2024 13:11,6031.83789
GAM Esports,6/28/2024 13:11,7021.557049
GAM Esports,6/28/2024 14:11,7462.076017
Vikings Esports,6/28/2024 14:11,6782.528152
paiN Gaming,6/28/2024 19:55,7353.620596
FlyQuest,6/28/2024 21:34,17686.77487
FlyQuest,6/28/2024 22:16,15157.73948
T1,6/29/2024 6:07,15684.93092
T1,6/29/2024 7:41,8359.024313
T1,6/29/2024 8:34,9792.994448
Hanwha Life Esports,6/29/2024 10:02,22759.04956
Hanwha Life Esports,6/29/2024 10:53,21620.94832
Weibo Gaming,6/29/2024 11:15,20356.41612
Weibo Gaming,6/29/2024 12:02,20623.5344
Fukuoka SoftBank HAWKS gaming,6/29/2024 12:33,11541.85603
Fukuoka SoftBank HAWKS gaming,6/29/2024 13:20,3643.35255
Fnatic,6/29/2024 15:06,6479.539342
G2 Esports,6/29/2024 16:54,17879.02852
MAD Lions KOI,6/29/2024 18:28,6873.293352
paiN Gaming,6/29/2024 18:53,7114.798451
Dplus KIA,6/30/2024 8:52,13128.88923
Dplus KIA,6/30/2024 10:04,21676.78285
Vikings Esports,6/30/2024 10:07,7704.527923
Fukuoka SoftBank HAWKS gaming,6/30/2024 10:08,9884.204174
Fukuoka SoftBank HAWKS gaming,6/30/2024 10:48,9789.256028
Dplus KIA,6/30/2024 10:53,23957.23673
Vikings Esports,6/30/2024 11:00,2691.558186
PSG Talon,6/30/2024 11:04,2653.051707
Vikings Esports,6/30/2024 11:57,10523.67886
PSG Talon,6/30/2024 12:07,11106.84901
GAM Esports,6/30/2024 12:58,9264.358068
PSG Talon,6/30/2024 13:11,8575.167514
GAM Esports,6/30/2024 13:58,3522.532347
GAM Esports,6/30/2024 14:45,6990.250202
MAD Lions KOI,6/30/2024 15:58,17464.84217
Fnatic,6/30/2024 17:00,8635.165418
paiN Gaming,6/30/2024 17:08,6461.516731
G2 Esports,6/30/2024 17:51,14547.26666
MAD Lions KOI,6/30/2024 19:40,17975.78538
MAD Lions KOI,6/30/2024 20:32,22794.05517
Bilibili Gaming,7/4/2024 15:07,8685.67415
T1,7/4/2024 15:07,19548.93661
T1,7/4/2024 16:14,7814.714043
Bilibili Gaming,7/4/2024 16:14,20111.72304
Bilibili Gaming,7/4/2024 17:32,7583.099856
T1,7/4/2024 17:32,23122.21112
Team Liquid,7/4/2024 18:58,14970.73934
Fnatic,7/4/2024 18:58,6527.600741
Fnatic,7/4/2024 19:46,10644.69754
Team Liquid,7/4/2024 19:46,13410.81038
Gen.G,7/5/2024 15:06,9034.507137
Top Esports,7/5/2024 15:06,19301.83994
Gen.G,7/5/2024 16:02,2602.467524
Top Esports,7/5/2024 16:02,26812.82722
G2 Esports,7/5/2024 17:23,10886.19839
FlyQuest,7/5/2024 17:23,14602.993
G2 Esports,7/5/2024 18:24,16749.80489
FlyQuest,7/5/2024 18:24,5727.313667
FlyQuest,7/5/2024 19:26,7686.224779
G2 Esports,7/5/2024 19:26,14078.3155
Weibo Gaming,7/6/2024 11:20,19081.30749
Weibo Gaming,7/6/2024 12:23,20340.1871
Team Liquid,7/6/2024 15:15,19096.87834
T1,7/6/2024 15:15,3770.139694
T1,7/6/2024 16:18,15795.83907
Team Liquid,7/6/2024 16:18,9908.339208
Team Liquid,7/6/2024 17:13,7424.23196
T1,7/6/2024 17:13,16576.11901
Top Esports,7/6/2024 18:28,17870.93773
G2 Esports,7/6/2024 18:28,8401.683378
G2 Esports,7/6/2024 19:21,6634.451948
Top Esports,7/6/2024 19:21,22478.00492
LNG Esports,7/7/2024 11:20,20806.22151
LNG Esports,7/7/2024 12:07,21093.83104
T1,7/7/2024 16:55,22236.50836
Top Esports,7/7/2024 16:55,7104.05397
Top Esports,7/7/2024 19:38,5108.079094
T1,7/7/2024 19:38,26907.49209
Movistar R7,7/10/2024 1:03,6586.032517
Movistar R7,7/10/2024 1:51,2106.788408
T1,7/10/2024 8:06,16519.02309
T1,7/10/2024 8:53,8835.951641
T1,7/10/2024 9:45,19398.30132
LNG Esports,7/10/2024 11:17,19142.03417
Weibo Gaming,7/10/2024 11:17,5771.011929
Weibo Gaming,7/10/2024 12:15,19590.05186
LNG Esports,7/10/2024 12:15,8634.287411
LNG Esports,7/10/2024 13:14,16435.7609
Weibo Gaming,7/10/2024 13:14,9293.412397
Movistar R7,7/10/2024 21:07,6436.122088
Movistar R7,7/10/2024 21:48,7412.280536
Dplus KIA,7/11/2024 8:07,21050.39927
Dplus KIA,7/11/2024 9:01,24773.63109
Gen.G,7/11/2024 10:38,19727.30268
Gen.G,7/11/2024 11:23,20040.97033
Vikings Esports,7/12/2024 10:08,10614.18289
PSG Talon,7/12/2024 10:25,8776.683804
Hanwha Life Esports,7/12/2024 10:40,14981.75661
T1,7/12/2024 10:40,11034.30085
Vikings Esports,7/12/2024 10:53,10329.70628
PSG Talon,7/12/2024 11:20,10108.83166
T1,7/12/2024 11:45,16912.72385
Hanwha Life Esports,7/12/2024 11:45,8538.383941
GAM Esports,7/12/2024 11:54,10711.08439
Top Esports,7/12/2024 12:29,14618.36453
Bilibili Gaming,7/12/2024 12:29,15144.9564
GAM Esports,7/12/2024 12:37,11393.16434
Hanwha Life Esports,7/12/2024 12:40,14409.71052
T1,7/12/2024 12:40,14125.05669
Bilibili Gaming,7/12/2024 13:32,20622.98392
Top Esports,7/12/2024 13:32,7362.547867
Top Esports,7/12/2024 14:20,4793.541665
Bilibili Gaming,7/12/2024 14:20,25248.89588
paiN Gaming,7/12/2024 16:12,5245.349933
MAD Lions KOI,7/12/2024 17:01,16024.63144
MAD Lions KOI,7/12/2024 17:56,14278.46095
MAD Lions KOI,7/12/2024 18:53,16273.36261
Dplus KIA,7/13/2024 6:08,7534.549413
Gen.G,7/13/2024 6:08,25108.57415
Dplus KIA,7/13/2024 7:00,10107.23195
Gen.G,7/13/2024 7:00,15065.95966
Fukuoka SoftBank HAWKS gaming,7/13/2024 8:20,10051.43529
Fukuoka SoftBank HAWKS gaming,7/13/2024 9:04,10637.25584
Weibo Gaming,7/13/2024 11:18,21716.56914
Vikings Esports,7/13/2024 11:50,9989.758733
Weibo Gaming,7/13/2024 12:05,16374.27948
Vikings Esports,7/13/2024 12:41,7949.065462
Fnatic,7/13/2024 15:09,7785.539817
Fnatic,7/13/2024 16:06,14514.50418
Fnatic,7/13/2024 16:52,20444.16073
G2 Esports,7/13/2024 17:47,15538.68944
paiN Gaming,7/13/2024 18:10,7214.656387
G2 Esports,7/13/2024 18:55,16378.29006
Hanwha Life Esports,7/14/2024 8:42,21067.30339
Hanwha Life Esports,7/14/2024 9:30,20740.55116
Fukuoka SoftBank HAWKS gaming,7/14/2024 10:17,6382.096281
Fukuoka SoftBank HAWKS gaming,7/14/2024 11:13,10897.22195
LNG Esports,7/14/2024 11:15,23210.47378
Top Esports,7/14/2024 11:15,8183.770932
PSG Talon,7/14/2024 12:12,11953.2368
Top Esports,7/14/2024 12:13,8820.565631
LNG Esports,7/14/2024 12:13,19712.82152
PSG Talon,7/14/2024 13:02,8729.878552
GAM Esports,7/14/2024 13:12,2928.144756
GAM Esports,7/14/2024 14:05,5166.758445
Fnatic,7/14/2024 15:06,16393.24294
Fnatic,7/14/2024 15:59,21885.21531
G2 Esports,7/14/2024 16:50,14740.80091
paiN Gaming,7/14/2024 17:00,5121.785708
G2 Esports,7/14/2024 17:40,14670.95411
Bilibili Gaming,7/15/2024 12:33,22349.73493
Bilibili Gaming,7/15/2024 13:21,19288.81364
Movistar R7,7/16/2024 21:06,6261.679994
Movistar R7,7/16/2024 21:57,7474.409927
Dplus KIA,7/17/2024 8:07,17776.76025
Dplus KIA,7/17/2024 8:58,23499.21953
Hanwha Life Esports,7/17/2024 10:35,19856.69304
Top Esports,7/17/2024 11:17,21324.27948
Weibo Gaming,7/17/2024 11:17,7934.859883
Hanwha Life Esports,7/17/2024 11:22,16427.28046
Weibo Gaming,7/17/2024 12:14,8228.18463
Top Esports,7/17/2024 12:14,20062.27077
Movistar R7,7/17/2024 22:51,2915.332008
Movistar R7,7/17/2024 23:39,6631.42685
T1,7/18/2024 8:06,7910.32148
T1,7/18/2024 8:56,23033.48198
T1,7/18/2024 9:43,7685.879042
Weibo Gaming,7/18/2024 10:51,23551.856
Bilibili Gaming,7/18/2024 11:15,9985.767476
LNG Esports,7/18/2024 11:15,22588.51471
Gen.G,7/18/2024 11:23,17476.21247
Weibo Gaming,7/18/2024 11:40,18626.47157
LNG Esports,7/18/2024 12:09,7363.526652
Bilibili Gaming,7/18/2024 12:09,19276.6951
Gen.G,7/18/2024 12:13,23281.91333
LNG Esports,7/18/2024 12:59,18829.51629
Bilibili Gaming,7/18/2024 12:59,9247.517
Vikings Esports,7/19/2024 10:08,5884.123448
PSG Talon,7/19/2024 11:06,5948.002681
Vikings Esports,7/19/2024 11:13,7452.251409
PSG Talon,7/19/2024 11:57,10049.32315
GAM Esports,7/19/2024 12:16,7367.499997
GAM Esports,7/19/2024 13:13,9711.664799
T1,7/20/2024 6:08,12243.95636
Hanwha Life Esports,7/20/2024 6:08,17984.66734
T1,7/20/2024 6:58,6078.335056
Hanwha Life Esports,7/20/2024 6:58,19086.09246
Gen.G,7/20/2024 8:38,4745.531488
Dplus KIA,7/20/2024 8:38,24109.15164
Top Esports,7/20/2024 9:15,19952.75188
Dplus KIA,7/20/2024 9:30,7007.052619
Gen.G,7/20/2024 9:30,18432.45411
Top Esports,7/20/2024 10:11,17454.21468
Gen.G,7/20/2024 10:26,19280.77163
Dplus KIA,7/20/2024 10:26,9069.741921
Bilibili Gaming,7/20/2024 11:18,12599.07566
Bilibili Gaming,7/20/2024 12:17,15619.3991
Bilibili Gaming,7/20/2024 13:02,17180.31807
paiN Gaming,7/20/2024 16:13,3255.610724
Team Liquid,7/20/2024 20:10,15086.80914
Team Liquid,7/20/2024 20:55,6356.532386
Team Liquid,7/20/2024 21:46,14794.51962
FlyQuest,7/20/2024 22:35,10801.1745
FlyQuest,7/20/2024 23:21,21442.50016
Fukuoka SoftBank HAWKS gaming,7/21/2024 10:08,6343.195543
Fukuoka SoftBank HAWKS gaming,7/21/2024 11:14,10174.05465
LNG Esports,7/21/2024 11:15,6415.657415
PSG Talon,7/21/2024 11:27,9105.009729
Fukuoka SoftBank HAWKS gaming,7/21/2024 12:04,12090.18802
PSG Talon,7/21/2024 12:17,9648.33755
LNG Esports,7/21/2024 12:21,14603.55105
MAD Lions KOI,7/21/2024 17:44,5291.137342
MAD Lions KOI,7/21/2024 18:35,6610.415877
paiN Gaming,7/21/2024 19:44,2192.461968
100 Thieves,7/21/2024 20:07,5038.905899
100 Thieves,7/21/2024 20:54,4200.065502
G2 Esports,7/22/2024 15:08,19230.49315
Fnatic,7/22/2024 15:08,5990.740505
Fnatic,7/22/2024 15:54,14743.79671
G2 Esports,7/22/2024 15:54,7791.942355
G2 Esports,7/22/2024 16:48,6740.833133
Fnatic,7/22/2024 16:48,20113.18872
G2 Esports,7/22/2024 17:56,14155.79174
Fnatic,7/22/2024 17:56,10205.95173
Fnatic,7/22/2024 18:47,17340.72007
G2 Esports,7/22/2024 18:47,7514.353683
Weibo Gaming,7/23/2024 9:17,19021.05363
Bilibili Gaming,7/23/2024 9:17,7575.650766
Bilibili Gaming,7/23/2024 10:08,24155.95186
Weibo Gaming,7/23/2024 10:08,5680.92533
Weibo Gaming,7/23/2024 10:53,7021.446778
Bilibili Gaming,7/23/2024 10:53,18681.18534
Top Esports,7/23/2024 11:16,15246.11776
Top Esports,7/23/2024 12:12,22410.03446
Movistar R7,7/24/2024 0:52,6766.241169
Movistar R7,7/24/2024 1:40,1542.261638
Gen.G,7/24/2024 10:43,17400.57394
LNG Esports,7/24/2024 11:18,18179.82169
Gen.G,7/24/2024 11:36,24150.95465
LNG Esports,7/24/2024 12:12,6262.932838
LNG Esports,7/24/2024 13:07,19315.64612
Hanwha Life Esports,7/25/2024 8:07,21315.26674
Hanwha Life Esports,7/25/2024 9:03,17718.75823
Dplus KIA,7/25/2024 10:36,18794.94634
Dplus KIA,7/25/2024 11:30,20107.91451
Weibo Gaming,7/25/2024 12:15,20917.91361
Weibo Gaming,7/25/2024 13:03,20201.34878
Top Esports,7/26/2024 9:31,18058.77212
Top Esports,7/26/2024 10:17,18575.65505
T1,7/26/2024 10:35,22964.94882
Bilibili Gaming,7/26/2024 11:23,7937.26509
PSG Talon,7/26/2024 11:26,9477.428141
T1,7/26/2024 11:30,10267.18756
Bilibili Gaming,7/26/2024 12:11,17934.73102
PSG Talon,7/26/2024 12:15,4581.763781
T1,7/26/2024 12:27,20934.23231
Bilibili Gaming,7/26/2024 13:06,18222.91792
PSG Talon,7/26/2024 13:07,5166.835164
Hanwha Life Esports,7/27/2024 6:08,19182.44932
Dplus KIA,7/27/2024 6:08,8569.727749
Dplus KIA,7/27/2024 6:56,20315.20923
Hanwha Life Esports,7/27/2024 6:56,5176.346107
LNG Esports,7/27/2024 7:16,10655.24494
Hanwha Life Esports,7/27/2024 7:47,15575.38626
Dplus KIA,7/27/2024 7:47,16318.05123
LNG Esports,7/27/2024 8:09,24368.27504
Vikings Esports,7/27/2024 8:13,10223.84294
LNG Esports,7/27/2024 8:59,19686.55781
Vikings Esports,7/27/2024 9:06,9401.784629
Gen.G,7/27/2024 9:41,22298.57655
GAM Esports,7/27/2024 10:14,5890.840754
Gen.G,7/27/2024 10:27,19842.28061
GAM Esports,7/27/2024 11:05,4639.624908
Top Esports,7/27/2024 11:32,17960.9
GAM Esports,7/27/2024 12:11,10408.90314
Top Esports,7/27/2024 12:25,20634.42266
G2 Esports,7/27/2024 15:08,7514.633903
G2 Esports,7/27/2024 16:00,14577.49901
G2 Esports,7/27/2024 16:52,15936.01397
G2 Esports,7/27/2024 17:47,10171.09915
paiN Gaming,7/27/2024 18:00,11039.49632
T1,7/28/2024 6:06,19390.05477
T1,7/28/2024 7:16,19441.92303
Fukuoka SoftBank HAWKS gaming,7/28/2024 9:12,9220.592535
LNG Esports,7/28/2024 9:16,11144.91141
GAM Esports,7/28/2024 9:55,6595.186804
Fukuoka SoftBank HAWKS gaming,7/28/2024 10:04,6179.88602
LNG Esports,7/28/2024 10:23,19070.6502
GAM Esports,7/28/2024 10:54,8685.885724
Fukuoka SoftBank HAWKS gaming,7/28/2024 11:03,9964.173915
Weibo Gaming,7/28/2024 11:17,19642.36673
LNG Esports,7/28/2024 11:18,17126.45883
PSG Talon,7/28/2024 11:30,10428.13354
Weibo Gaming,7/28/2024 12:04,18269.78006
PSG Talon,7/28/2024 12:26,10462.13456
Fnatic,7/28/2024 15:11,9216.566883
G2 Esports,7/28/2024 15:11,12553.09227
Fnatic,7/28/2024 16:04,11229.96891
G2 Esports,7/28/2024 16:04,14976.02084
Fnatic,7/28/2024 16:59,9740.451337
G2 Esports,7/28/2024 16:59,11803.00965
paiN Gaming,7/28/2024 17:19,8318.587258
FlyQuest,7/28/2024 20:07,7725.69814
100 Thieves,7/28/2024 20:07,14675.78695
FlyQuest,7/28/2024 20:56,17810.72814
100 Thieves,7/28/2024 20:56,4438.441359
100 Thieves,7/28/2024 21:43,3426.595044
FlyQuest,7/28/2024 21:43,19069.22972
Team Liquid,7/28/2024 22:31,18087.80658
Team Liquid,7/28/2024 23:12,17699.39242
Bilibili Gaming,7/30/2024 11:15,21797.72675
Bilibili Gaming,7/30/2024 11:58,13927.5054
Bilibili Gaming,7/30/2024 12:56,20068.51016
Movistar R7,7/30/2024 21:04,3385.858049
Movistar R7,7/30/2024 22:03,2915.332512
Movistar R7,7/30/2024 22:51,6342.064707
Movistar R7,7/30/2024 23:58,4587.830662
Movistar R7,7/31/2024 0:51,6604.035152
T1,7/31/2024 8:06,11719.36702
Dplus KIA,7/31/2024 8:06,15337.8057
T1,7/31/2024 9:15,19857.46919
Dplus KIA,7/31/2024 9:15,6499.898941
Bilibili Gaming,7/31/2024 9:17,17207.68108
Dplus KIA,7/31/2024 10:06,9674.388692
T1,7/31/2024 10:06,20629.31352
Bilibili Gaming,7/31/2024 10:14,22988.03272
Top Esports,7/31/2024 11:18,23001.75675
Hanwha Life Esports,7/31/2024 11:46,4946.569462
Top Esports,7/31/2024 12:19,19844.27606
Hanwha Life Esports,7/31/2024 12:40,16158.16857
Vikings Esports,7/31/2024 13:00,9304.612097
Hanwha Life Esports,7/31/2024 13:38,5284.277254
Vikings Esports,7/31/2024 13:47,4148.579617
Vikings Esports,7/31/2024 14:44,9114.150326
Gen.G,8/1/2024 10:48,21251.33456
Gen.G,8/1/2024 11:38,11002.65219
GAM Esports,8/1/2024 11:44,9830.763218
GAM Esports,8/1/2024 12:32,10026.76599
Hanwha Life Esports,8/2/2024 8:06,18645.02418
Vikings Esports,8/2/2024 8:07,7405.235359
Hanwha Life Esports,8/2/2024 8:57,20376.46775
Vikings Esports,8/2/2024 8:58,4243.830704
Vikings Esports,8/2/2024 9:58,7811.940549
Dplus KIA,8/2/2024 10:37,15751.98686
Dplus KIA,8/2/2024 11:24,8513.97216
Dplus KIA,8/2/2024 12:20,24225.91054
T1,8/3/2024 6:06,14397.70139
Gen.G,8/3/2024 6:06,15157.4148
T1,8/3/2024 7:12,11187.62619
Gen.G,8/3/2024 7:12,17278.50735
Vikings Esports,8/3/2024 10:00,8984.621541
Vikings Esports,8/3/2024 10:49,8361.05924
GAM Esports,8/3/2024 11:53,7410.486306
GAM Esports,8/3/2024 12:50,9366.507591
100 Thieves,8/3/2024 21:48,11810.73289
100 Thieves,8/3/2024 22:53,17707.27139
GAM Esports,8/4/2024 11:42,3615.560417
Vikings Esports,8/4/2024 11:42,9581.416457
GAM Esports,8/4/2024 12:36,3435.555907
Vikings Esports,8/4/2024 12:36,8171.817569
Team Liquid,8/4/2024 20:07,12190.41042
Team Liquid,8/4/2024 21:03,13888.11636
Team Liquid,8/4/2024 21:43,15109.01998
FlyQuest,8/4/2024 22:38,11935.59989
FlyQuest,8/4/2024 23:24,7275.31628
FlyQuest,8/5/2024 0:15,16186.52891
Movistar R7,8/6/2024 21:10,7337.398276
Movistar R7,8/6/2024 21:57,6770.220647
Movistar R7,8/6/2024 22:45,1266.365124
Movistar R7,8/6/2024 23:29,6300.920443
Gen.G,8/7/2024 8:06,21453.39299
Gen.G,8/7/2024 8:56,20158.40997
Hanwha Life Esports,8/8/2024 8:07,22878.60844
Hanwha Life Esports,8/8/2024 8:59,21653.61819
Dplus KIA,8/8/2024 10:36,10835.03133
GAM Esports,8/8/2024 11:07,7578.433053
Dplus KIA,8/8/2024 11:28,18350.02494
GAM Esports,8/8/2024 11:56,8557.177183
Dplus KIA,8/8/2024 12:41,19042.7664
GAM Esports,8/8/2024 12:50,8156.690127
Gen.G,8/9/2024 8:06,20193.29471
Gen.G,8/9/2024 8:58,7276.941031
Gen.G,8/9/2024 9:49,6176.515515
Vikings Esports,8/9/2024 11:09,9267.537769
T1,8/9/2024 11:43,6763.148235
Vikings Esports,8/9/2024 11:57,8063.008364
T1,8/9/2024 12:40,6909.516176
Vikings Esports,8/9/2024 12:49,7366.959167
Hanwha Life Esports,8/10/2024 9:21,23849.47772
Hanwha Life Esports,8/10/2024 10:13,21677.9288
Fnatic,8/10/2024 15:10,19370.9072
Fnatic,8/10/2024 16:07,14417.2758
paiN Gaming,8/10/2024 16:19,8227.521291
Fnatic,8/10/2024 16:54,13400.17012
paiN Gaming,8/10/2024 17:16,7442.550776
paiN Gaming,8/10/2024 18:07,7195.77803
Team Liquid,8/10/2024 20:07,18596.58072
Team Liquid,8/10/2024 20:51,21248.43809
100 Thieves,8/10/2024 21:35,16817.03503
100 Thieves,8/10/2024 22:18,5730.325327
100 Thieves,8/10/2024 23:06,10780.15063
Dplus KIA,8/11/2024 6:07,14267.4028
Dplus KIA,8/11/2024 7:11,13847.13136
Dplus KIA,8/11/2024 8:17,20136.49351
T1,8/11/2024 9:56,13833.94531
T1,8/11/2024 10:49,23070.42703
Vikings Esports,8/11/2024 11:08,3086.848001
GAM Esports,8/11/2024 11:08,10864.98097
Vikings Esports,8/11/2024 12:12,8200.720378
GAM Esports,8/11/2024 12:12,6894.00486
Vikings Esports,8/11/2024 13:12,4271.103015
GAM Esports,8/11/2024 13:12,8046.522104
Vikings Esports,8/11/2024 14:10,7662.956556
GAM Esports,8/11/2024 14:10,4489.941689
G2 Esports,8/11/2024 15:07,16619.95612
MAD Lions KOI,8/11/2024 15:07,6598.976374
GAM Esports,8/11/2024 15:15,9443.83605
Vikings Esports,8/11/2024 15:15,3781.626829
G2 Esports,8/11/2024 15:53,11111.19154
MAD Lions KOI,8/11/2024 15:53,13712.81677
G2 Esports,8/11/2024 16:47,17291.85617
MAD Lions KOI,8/11/2024 16:47,15182.8139
G2 Esports,8/11/2024 17:57,5081.588888
MAD Lions KOI,8/11/2024 17:57,20238.0209
MAD Lions KOI,8/11/2024 18:43,16818.9322
G2 Esports,8/11/2024 18:43,9821.037454
FlyQuest,8/11/2024 20:06,7136.075016
FlyQuest,8/11/2024 20:52,11215.25833
T1,8/14/2024 10:42,6122.845955
T1,8/14/2024 11:38,21810.76262
T1,8/14/2024 12:30,19901.10476
Hanwha Life Esports,8/15/2024 8:06,24267.59621
Hanwha Life Esports,8/15/2024 8:56,22913.56478
Weibo Gaming,8/15/2024 10:19,20453.43144
Dplus KIA,8/15/2024 10:38,17292.71971
Weibo Gaming,8/15/2024 11:18,3937.149878
Dplus KIA,8/15/2024 11:45,24331.54016
Weibo Gaming,8/15/2024 12:04,18035.86411
Weibo Gaming,8/15/2024 12:59,22121.32641
Top Esports,8/16/2024 10:22,17078.71621
Top Esports,8/16/2024 11:18,8281.523268
Gen.G,8/16/2024 12:04,21293.81116
Top Esports,8/16/2024 12:11,20482.79534
Gen.G,8/16/2024 12:59,21936.02864
Top Esports,8/16/2024 13:05,17230.61961
Dplus KIA,8/17/2024 6:07,21420.33134
Dplus KIA,8/17/2024 7:15,24699.26001
T1,8/17/2024 9:07,19878.03537
PSG Talon,8/17/2024 9:08,6329.154511
T1,8/17/2024 10:01,24598.75472
PSG Talon,8/17/2024 10:09,8723.04624
Bilibili Gaming,8/17/2024 10:20,19399.17676
Weibo Gaming,8/17/2024 10:20,6187.51478
PSG Talon,8/17/2024 11:02,7801.588965
Weibo Gaming,8/17/2024 11:21,5379.523031
Bilibili Gaming,8/17/2024 11:21,21648.45415
Vikings Esports,8/17/2024 11:21,8121.378707
Vikings Esports,8/17/2024 12:13,9805.368413
Weibo Gaming,8/17/2024 12:15,6697.670123
Bilibili Gaming,8/17/2024 12:15,22604.5513
Vikings Esports,8/17/2024 13:19,8054.953405
100 Thieves,8/17/2024 20:07,14210.99748
100 Thieves,8/17/2024 20:55,13472.85732
100 Thieves,8/17/2024 21:40,17851.12345
Hanwha Life Esports,8/18/2024 8:58,8603.572865
Gen.G,8/18/2024 8:58,18961.96698
Fukuoka SoftBank HAWKS gaming,8/18/2024 9:05,2165.489783
